GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2015 Inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2015 Inflation-adjusted dollars)
1500000US170311101002,170311101002,"Block Group 2, Census Tract 1101, Cook County, Illinois",46011,38868
1500000US170311101003,170311101003,"Block Group 3, Census Tract 1101, Cook County, Illinois",31865,25291
1500000US170311101004,170311101004,"Block Group 4, Census Tract 1101, Cook County, Illinois",22973,5360
1500000US170311101005,170311101005,"Block Group 5, Census Tract 1101, Cook County, Illinois",45776,14381
1500000US170311102001,170311102001,"Block Group 1, Census Tract 1102, Cook County, Illinois",32891,4845
1500000US170311102002,170311102002,"Block Group 2, Census Tract 1102, Cook County, Illinois",27593,5258
1500000US170311103001,170311103001,"Block Group 1, Census Tract 1103, Cook County, Illinois",36084,6053
1500000US170311103002,170311103002,"Block Group 2, Census Tract 1103, Cook County, Illinois",27675,5865
1500000US170311103003,170311103003,"Block Group 3, Census Tract 1103, Cook County, Illinois",29641,7157
1500000US170311103004,170311103004,"Block Group 4, Census Tract 1103, Cook County, Illinois",37254,7998
1500000US170311103005,170311103005,"Block Group 5, Census Tract 1103, Cook County, Illinois",29423,6841
1500000US170311104001,170311104001,"Block Group 1, Census Tract 1104, Cook County, Illinois",30197,4506
1500000US170311104002,170311104002,"Block Group 2, Census Tract 1104, Cook County, Illinois",35445,6305
1500000US170311104003,170311104003,"Block Group 3, Census Tract 1104, Cook County, Illinois",41043,15022
1500000US170311105011,170311105011,"Block Group 1, Census Tract 1105.01, Cook County, Illinois",33832,6328
1500000US170311105012,170311105012,"Block Group 2, Census Tract 1105.01, Cook County, Illinois",29838,7694
1500000US170311105013,170311105013,"Block Group 3, Census Tract 1105.01, Cook County, Illinois",24570,4513
1500000US170311105014,170311105014,"Block Group 4, Census Tract 1105.01, Cook County, Illinois",26073,11993
1500000US170311105015,170311105015,"Block Group 5, Census Tract 1105.01, Cook County, Illinois",26621,7096
1500000US170311105021,170311105021,"Block Group 1, Census Tract 1105.02, Cook County, Illinois",26886,5461
1500000US170311105022,170311105022,"Block Group 2, Census Tract 1105.02, Cook County, Illinois",22097,5074
1500000US170311201001,170311201001,"Block Group 1, Census Tract 1201, Cook County, Illinois",36930,6232
1500000US170311201002,170311201002,"Block Group 2, Census Tract 1201, Cook County, Illinois",66453,12066
1500000US170311201003,170311201003,"Block Group 3, Census Tract 1201, Cook County, Illinois",67189,14762
1500000US170311201004,170311201004,"Block Group 4, Census Tract 1201, Cook County, Illinois",50158,20037
1500000US170311202001,170311202001,"Block Group 1, Census Tract 1202, Cook County, Illinois",44284,8225
1500000US170311202002,170311202002,"Block Group 2, Census Tract 1202, Cook County, Illinois",53689,9289
1500000US170311202003,170311202003,"Block Group 3, Census Tract 1202, Cook County, Illinois",53172,13472
1500000US170311202004,170311202004,"Block Group 4, Census Tract 1202, Cook County, Illinois",40215,9608
1500000US170311203001,170311203001,"Block Group 1, Census Tract 1203, Cook County, Illinois",54334,12653
1500000US170311203002,170311203002,"Block Group 2, Census Tract 1203, Cook County, Illinois",32260,9421
1500000US170311203003,170311203003,"Block Group 3, Census Tract 1203, Cook County, Illinois",42315,6827
1500000US170311203004,170311203004,"Block Group 4, Census Tract 1203, Cook County, Illinois",42299,13419
1500000US170311203005,170311203005,"Block Group 5, Census Tract 1203, Cook County, Illinois",56999,17496
1500000US170311203006,170311203006,"Block Group 6, Census Tract 1203, Cook County, Illinois",66875,16940
1500000US170311204001,170311204001,"Block Group 1, Census Tract 1204, Cook County, Illinois",46319,4479
1500000US170311204002,170311204002,"Block Group 2, Census Tract 1204, Cook County, Illinois",27602,4949
1500000US170311204003,170311204003,"Block Group 3, Census Tract 1204, Cook County, Illinois",26911,5219
1500000US170311301001,170311301001,"Block Group 1, Census Tract 1301, Cook County, Illinois",31210,9806
1500000US170311301002,170311301002,"Block Group 2, Census Tract 1301, Cook County, Illinois",18307,3360
1500000US170311301003,170311301003,"Block Group 3, Census Tract 1301, Cook County, Illinois",32395,10979
1500000US170311302001,170311302001,"Block Group 1, Census Tract 1302, Cook County, Illinois",37980,6649
1500000US170311303001,170311303001,"Block Group 1, Census Tract 1303, Cook County, Illinois",17863,7795
1500000US170311303002,170311303002,"Block Group 2, Census Tract 1303, Cook County, Illinois",34824,7174
1500000US170311303003,170311303003,"Block Group 3, Census Tract 1303, Cook County, Illinois",24799,3621
1500000US170311303004,170311303004,"Block Group 4, Census Tract 1303, Cook County, Illinois",21685,3557
1500000US170311401001,170311401001,"Block Group 1, Census Tract 1401, Cook County, Illinois",13080,3347
1500000US170311401002,170311401002,"Block Group 2, Census Tract 1401, Cook County, Illinois",17271,3114
1500000US170311402001,170311402001,"Block Group 1, Census Tract 1402, Cook County, Illinois",13334,3691
1500000US170311402002,170311402002,"Block Group 2, Census Tract 1402, Cook County, Illinois",18714,5923
1500000US170311402003,170311402003,"Block Group 3, Census Tract 1402, Cook County, Illinois",21758,6092
1500000US170311403011,170311403011,"Block Group 1, Census Tract 1403.01, Cook County, Illinois",24498,9350
1500000US170311403012,170311403012,"Block Group 2, Census Tract 1403.01, Cook County, Illinois",15244,2694
1500000US170311403021,170311403021,"Block Group 1, Census Tract 1403.02, Cook County, Illinois",19429,6426
1500000US170311403022,170311403022,"Block Group 2, Census Tract 1403.02, Cook County, Illinois",27361,6265
1500000US170311403023,170311403023,"Block Group 3, Census Tract 1403.02, Cook County, Illinois",19507,4398
1500000US170311404001,170311404001,"Block Group 1, Census Tract 1404, Cook County, Illinois",21957,7852
1500000US170311404002,170311404002,"Block Group 2, Census Tract 1404, Cook County, Illinois",29000,6124
1500000US170311404003,170311404003,"Block Group 3, Census Tract 1404, Cook County, Illinois",39052,8620
1500000US170311404004,170311404004,"Block Group 4, Census Tract 1404, Cook County, Illinois",22441,8756
1500000US170311404005,170311404005,"Block Group 5, Census Tract 1404, Cook County, Illinois",27043,6544
1500000US170311405001,170311405001,"Block Group 1, Census Tract 1405, Cook County, Illinois",28630,8362
1500000US170311405002,170311405002,"Block Group 2, Census Tract 1405, Cook County, Illinois",18424,4117
1500000US170311405003,170311405003,"Block Group 3, Census Tract 1405, Cook County, Illinois",20479,4872
1500000US170311406011,170311406011,"Block Group 1, Census Tract 1406.01, Cook County, Illinois",17649,2798
1500000US170311406021,170311406021,"Block Group 1, Census Tract 1406.02, Cook County, Illinois",14805,3691
1500000US170311406022,170311406022,"Block Group 2, Census Tract 1406.02, Cook County, Illinois",22772,4594
1500000US170311406023,170311406023,"Block Group 3, Census Tract 1406.02, Cook County, Illinois",19377,6738
1500000US170311406024,170311406024,"Block Group 4, Census Tract 1406.02, Cook County, Illinois",17384,6986
1500000US170311407011,170311407011,"Block Group 1, Census Tract 1407.01, Cook County, Illinois",27615,4361
1500000US170311407012,170311407012,"Block Group 2, Census Tract 1407.01, Cook County, Illinois",20204,4194
1500000US170311407021,170311407021,"Block Group 1, Census Tract 1407.02, Cook County, Illinois",16725,3428
1500000US170311407022,170311407022,"Block Group 2, Census Tract 1407.02, Cook County, Illinois",23011,5340
1500000US170311407023,170311407023,"Block Group 3, Census Tract 1407.02, Cook County, Illinois",20776,5138
1500000US170311407024,170311407024,"Block Group 4, Census Tract 1407.02, Cook County, Illinois",27387,8721
1500000US170311408001,170311408001,"Block Group 1, Census Tract 1408, Cook County, Illinois",21308,8980
1500000US170311408002,170311408002,"Block Group 2, Census Tract 1408, Cook County, Illinois",73566,31457
1500000US170311408003,170311408003,"Block Group 3, Census Tract 1408, Cook County, Illinois",49689,15729
1500000US170311408004,170311408004,"Block Group 4, Census Tract 1408, Cook County, Illinois",28781,10019
1500000US170311408005,170311408005,"Block Group 5, Census Tract 1408, Cook County, Illinois",38909,8292
1500000US170311502001,170311502001,"Block Group 1, Census Tract 1502, Cook County, Illinois",31416,6098
1500000US170311502002,170311502002,"Block Group 2, Census Tract 1502, Cook County, Illinois",36113,9508
1500000US170311502003,170311502003,"Block Group 3, Census Tract 1502, Cook County, Illinois",27273,5891
1500000US170311502004,170311502004,"Block Group 4, Census Tract 1502, Cook County, Illinois",31042,7471
1500000US170311502005,170311502005,"Block Group 5, Census Tract 1502, Cook County, Illinois",24517,6428
1500000US170311503001,170311503001,"Block Group 1, Census Tract 1503, Cook County, Illinois",35773,7706
1500000US170311503002,170311503002,"Block Group 2, Census Tract 1503, Cook County, Illinois",29417,11668
1500000US170311503003,170311503003,"Block Group 3, Census Tract 1503, Cook County, Illinois",24026,8832
1500000US170311503004,170311503004,"Block Group 4, Census Tract 1503, Cook County, Illinois",35551,7428
1500000US170311503005,170311503005,"Block Group 5, Census Tract 1503, Cook County, Illinois",24670,5150
1500000US170311503006,170311503006,"Block Group 6, Census Tract 1503, Cook County, Illinois",24394,7767
1500000US170311503007,170311503007,"Block Group 7, Census Tract 1503, Cook County, Illinois",28852,13236
1500000US170311504011,170311504011,"Block Group 1, Census Tract 1504.01, Cook County, Illinois",26979,5858
1500000US170311504012,170311504012,"Block Group 2, Census Tract 1504.01, Cook County, Illinois",22797,4858
1500000US170311504013,170311504013,"Block Group 3, Census Tract 1504.01, Cook County, Illinois",41305,8575
1500000US170311504014,170311504014,"Block Group 4, Census Tract 1504.01, Cook County, Illinois",29539,6870
1500000US170311504021,170311504021,"Block Group 1, Census Tract 1504.02, Cook County, Illinois",36737,10159
1500000US170311504022,170311504022,"Block Group 2, Census Tract 1504.02, Cook County, Illinois",19665,3867
1500000US170311504023,170311504023,"Block Group 3, Census Tract 1504.02, Cook County, Illinois",24518,4384
1500000US170311505011,170311505011,"Block Group 1, Census Tract 1505.01, Cook County, Illinois",26114,6585
1500000US170311505012,170311505012,"Block Group 2, Census Tract 1505.01, Cook County, Illinois",30077,9197
1500000US170311505013,170311505013,"Block Group 3, Census Tract 1505.01, Cook County, Illinois",29494,4975
1500000US170311505021,170311505021,"Block Group 1, Census Tract 1505.02, Cook County, Illinois",24139,5533
1500000US170311505022,170311505022,"Block Group 2, Census Tract 1505.02, Cook County, Illinois",20255,3918
1500000US170311505023,170311505023,"Block Group 3, Census Tract 1505.02, Cook County, Illinois",26826,8933
1500000US170311506001,170311506001,"Block Group 1, Census Tract 1506, Cook County, Illinois",22265,3319
1500000US170311506002,170311506002,"Block Group 2, Census Tract 1506, Cook County, Illinois",23963,7312
1500000US170311506003,170311506003,"Block Group 3, Census Tract 1506, Cook County, Illinois",27366,5821
1500000US170311506004,170311506004,"Block Group 4, Census Tract 1506, Cook County, Illinois",25591,8258
1500000US170311507001,170311507001,"Block Group 1, Census Tract 1507, Cook County, Illinois",38249,10034
1500000US170311507002,170311507002,"Block Group 2, Census Tract 1507, Cook County, Illinois",21997,5558
1500000US170311507003,170311507003,"Block Group 3, Census Tract 1507, Cook County, Illinois",28792,11162
1500000US170311507004,170311507004,"Block Group 4, Census Tract 1507, Cook County, Illinois",26307,4632
1500000US170311508001,170311508001,"Block Group 1, Census Tract 1508, Cook County, Illinois",29339,10130
1500000US170311508002,170311508002,"Block Group 2, Census Tract 1508, Cook County, Illinois",21362,5547
1500000US170311508003,170311508003,"Block Group 3, Census Tract 1508, Cook County, Illinois",24052,5153
1500000US170311508004,170311508004,"Block Group 4, Census Tract 1508, Cook County, Illinois",19766,3907
1500000US170311508005,170311508005,"Block Group 5, Census Tract 1508, Cook County, Illinois",31986,6733
1500000US170311510011,170311510011,"Block Group 1, Census Tract 1510.01, Cook County, Illinois",25461,4147
1500000US170311510012,170311510012,"Block Group 2, Census Tract 1510.01, Cook County, Illinois",14888,5372
1500000US170311510021,170311510021,"Block Group 1, Census Tract 1510.02, Cook County, Illinois",17364,3642
1500000US170311510022,170311510022,"Block Group 2, Census Tract 1510.02, Cook County, Illinois",30835,6023
1500000US170311510023,170311510023,"Block Group 3, Census Tract 1510.02, Cook County, Illinois",19071,5450
1500000US170311510024,170311510024,"Block Group 4, Census Tract 1510.02, Cook County, Illinois",15023,4254
1500000US170311511001,170311511001,"Block Group 1, Census Tract 1511, Cook County, Illinois",25201,3596
1500000US170311511002,170311511002,"Block Group 2, Census Tract 1511, Cook County, Illinois",17397,4706
1500000US170311511003,170311511003,"Block Group 3, Census Tract 1511, Cook County, Illinois",18455,4251
1500000US170311511004,170311511004,"Block Group 4, Census Tract 1511, Cook County, Illinois",16271,7691
1500000US170311512001,170311512001,"Block Group 1, Census Tract 1512, Cook County, Illinois",20903,3864
1500000US170311512002,170311512002,"Block Group 2, Census Tract 1512, Cook County, Illinois",21162,3347
1500000US170311512003,170311512003,"Block Group 3, Census Tract 1512, Cook County, Illinois",31425,5463
1500000US170311601001,170311601001,"Block Group 1, Census Tract 1601, Cook County, Illinois",25410,3438
1500000US170311601002,170311601002,"Block Group 2, Census Tract 1601, Cook County, Illinois",22554,5569
1500000US170311602001,170311602001,"Block Group 1, Census Tract 1602, Cook County, Illinois",24439,8081
1500000US170311602002,170311602002,"Block Group 2, Census Tract 1602, Cook County, Illinois",29684,7581
1500000US170311602003,170311602003,"Block Group 3, Census Tract 1602, Cook County, Illinois",48175,12434
1500000US170311602004,170311602004,"Block Group 4, Census Tract 1602, Cook County, Illinois",34599,8267
1500000US170311603001,170311603001,"Block Group 1, Census Tract 1603, Cook County, Illinois",27356,4729
1500000US170311603002,170311603002,"Block Group 2, Census Tract 1603, Cook County, Illinois",24247,8040
1500000US170311603003,170311603003,"Block Group 3, Census Tract 1603, Cook County, Illinois",33202,6603
1500000US170311604001,170311604001,"Block Group 1, Census Tract 1604, Cook County, Illinois",18249,4082
1500000US170311604002,170311604002,"Block Group 2, Census Tract 1604, Cook County, Illinois",23409,4234
1500000US170311604003,170311604003,"Block Group 3, Census Tract 1604, Cook County, Illinois",30713,10546
1500000US170311605011,170311605011,"Block Group 1, Census Tract 1605.01, Cook County, Illinois",19809,3880
1500000US170311605012,170311605012,"Block Group 2, Census Tract 1605.01, Cook County, Illinois",19886,4691
1500000US170311605021,170311605021,"Block Group 1, Census Tract 1605.02, Cook County, Illinois",20119,7582
1500000US170311605022,170311605022,"Block Group 2, Census Tract 1605.02, Cook County, Illinois",21299,4152
1500000US170311605023,170311605023,"Block Group 3, Census Tract 1605.02, Cook County, Illinois",21913,5215
1500000US170311606011,170311606011,"Block Group 1, Census Tract 1606.01, Cook County, Illinois",18594,3882
1500000US170311606012,170311606012,"Block Group 2, Census Tract 1606.01, Cook County, Illinois",20189,5865
1500000US170311606013,170311606013,"Block Group 3, Census Tract 1606.01, Cook County, Illinois",26644,5432
1500000US170311606021,170311606021,"Block Group 1, Census Tract 1606.02, Cook County, Illinois",23344,5354
1500000US170311606022,170311606022,"Block Group 2, Census Tract 1606.02, Cook County, Illinois",26218,6339
1500000US170311606023,170311606023,"Block Group 3, Census Tract 1606.02, Cook County, Illinois",25381,5033
1500000US170311607001,170311607001,"Block Group 1, Census Tract 1607, Cook County, Illinois",29306,12211
1500000US170311607002,170311607002,"Block Group 2, Census Tract 1607, Cook County, Illinois",33212,10613
1500000US170311607003,170311607003,"Block Group 3, Census Tract 1607, Cook County, Illinois",36233,5842
1500000US170311607004,170311607004,"Block Group 4, Census Tract 1607, Cook County, Illinois",25316,8014
1500000US170311607005,170311607005,"Block Group 5, Census Tract 1607, Cook County, Illinois",14752,5518
1500000US170311608001,170311608001,"Block Group 1, Census Tract 1608, Cook County, Illinois",27706,4661
1500000US170311608002,170311608002,"Block Group 2, Census Tract 1608, Cook County, Illinois",31376,8203
1500000US170311608003,170311608003,"Block Group 3, Census Tract 1608, Cook County, Illinois",22109,5273
1500000US170311608004,170311608004,"Block Group 4, Census Tract 1608, Cook County, Illinois",22660,7608
1500000US170311608005,170311608005,"Block Group 5, Census Tract 1608, Cook County, Illinois",35080,6871
1500000US170311609001,170311609001,"Block Group 1, Census Tract 1609, Cook County, Illinois",32587,6244
1500000US170311609002,170311609002,"Block Group 2, Census Tract 1609, Cook County, Illinois",48163,11626
1500000US170311610001,170311610001,"Block Group 1, Census Tract 1610, Cook County, Illinois",36258,6863
1500000US170311610002,170311610002,"Block Group 2, Census Tract 1610, Cook County, Illinois",32250,4917
1500000US170311611001,170311611001,"Block Group 1, Census Tract 1611, Cook County, Illinois",64380,19240
1500000US170311611002,170311611002,"Block Group 2, Census Tract 1611, Cook County, Illinois",41407,6012
1500000US170311612001,170311612001,"Block Group 1, Census Tract 1612, Cook County, Illinois",23342,5692
1500000US170311612002,170311612002,"Block Group 2, Census Tract 1612, Cook County, Illinois",23299,3984
1500000US170311613001,170311613001,"Block Group 1, Census Tract 1613, Cook County, Illinois",21665,4517
1500000US170311613002,170311613002,"Block Group 2, Census Tract 1613, Cook County, Illinois",17186,3850
1500000US170311613003,170311613003,"Block Group 3, Census Tract 1613, Cook County, Illinois",15566,3814
1500000US170311613004,170311613004,"Block Group 4, Census Tract 1613, Cook County, Illinois",21379,4063
1500000US170311701001,170311701001,"Block Group 1, Census Tract 1701, Cook County, Illinois",30211,4507
1500000US170311702001,170311702001,"Block Group 1, Census Tract 1702, Cook County, Illinois",27956,8216
1500000US170311702002,170311702002,"Block Group 2, Census Tract 1702, Cook County, Illinois",24860,7884
1500000US170311702003,170311702003,"Block Group 3, Census Tract 1702, Cook County, Illinois",26167,3524
1500000US170311703001,170311703001,"Block Group 1, Census Tract 1703, Cook County, Illinois",24422,5235
1500000US170311703002,170311703002,"Block Group 2, Census Tract 1703, Cook County, Illinois",29716,6934
1500000US170311703003,170311703003,"Block Group 3, Census Tract 1703, Cook County, Illinois",16463,5843
1500000US170311703004,170311703004,"Block Group 4, Census Tract 1703, Cook County, Illinois",31781,7872
1500000US170311703005,170311703005,"Block Group 5, Census Tract 1703, Cook County, Illinois",23132,6006
1500000US170311704001,170311704001,"Block Group 1, Census Tract 1704, Cook County, Illinois",28165,7343
1500000US170311704002,170311704002,"Block Group 2, Census Tract 1704, Cook County, Illinois",22457,5197
1500000US170311704003,170311704003,"Block Group 3, Census Tract 1704, Cook County, Illinois",25218,4606
1500000US170311704004,170311704004,"Block Group 4, Census Tract 1704, Cook County, Illinois",23512,7133
1500000US170311705001,170311705001,"Block Group 1, Census Tract 1705, Cook County, Illinois",30685,4142
1500000US170311705002,170311705002,"Block Group 2, Census Tract 1705, Cook County, Illinois",28879,5535
1500000US170311705003,170311705003,"Block Group 3, Census Tract 1705, Cook County, Illinois",27981,5121
1500000US170311705004,170311705004,"Block Group 4, Census Tract 1705, Cook County, Illinois",32401,7998
1500000US170311706001,170311706001,"Block Group 1, Census Tract 1706, Cook County, Illinois",30791,4169
1500000US170311706002,170311706002,"Block Group 2, Census Tract 1706, Cook County, Illinois",24168,2941
1500000US170311707001,170311707001,"Block Group 1, Census Tract 1707, Cook County, Illinois",24403,4254
1500000US170311707002,170311707002,"Block Group 2, Census Tract 1707, Cook County, Illinois",28244,5760
1500000US170311707003,170311707003,"Block Group 3, Census Tract 1707, Cook County, Illinois",23139,5157
1500000US170311708001,170311708001,"Block Group 1, Census Tract 1708, Cook County, Illinois",24619,5911
1500000US170311708002,170311708002,"Block Group 2, Census Tract 1708, Cook County, Illinois",29702,4375
1500000US170311708003,170311708003,"Block Group 3, Census Tract 1708, Cook County, Illinois",24156,4433
1500000US170311709001,170311709001,"Block Group 1, Census Tract 1709, Cook County, Illinois",25362,3386
1500000US170311710001,170311710001,"Block Group 1, Census Tract 1710, Cook County, Illinois",21253,3176
1500000US170311710002,170311710002,"Block Group 2, Census Tract 1710, Cook County, Illinois",38795,15047
1500000US170311710003,170311710003,"Block Group 3, Census Tract 1710, Cook County, Illinois",25825,12693
1500000US170311710004,170311710004,"Block Group 4, Census Tract 1710, Cook County, Illinois",23029,4724
1500000US170311710005,170311710005,"Block Group 5, Census Tract 1710, Cook County, Illinois",30583,9586
1500000US170311710006,170311710006,"Block Group 6, Census Tract 1710, Cook County, Illinois",23530,9378
1500000US170311711001,170311711001,"Block Group 1, Census Tract 1711, Cook County, Illinois",22436,3136
1500000US170311711002,170311711002,"Block Group 2, Census Tract 1711, Cook County, Illinois",25242,5629
1500000US170311711003,170311711003,"Block Group 3, Census Tract 1711, Cook County, Illinois",29166,4205
1500000US170311801001,170311801001,"Block Group 1, Census Tract 1801, Cook County, Illinois",24648,7822
1500000US170311801002,170311801002,"Block Group 2, Census Tract 1801, Cook County, Illinois",31763,17395
1500000US170311801003,170311801003,"Block Group 3, Census Tract 1801, Cook County, Illinois",36129,24028
1500000US170311801004,170311801004,"Block Group 4, Census Tract 1801, Cook County, Illinois",28636,5898
1500000US170311801005,170311801005,"Block Group 5, Census Tract 1801, Cook County, Illinois",23075,5604
1500000US170311901001,170311901001,"Block Group 1, Census Tract 1901, Cook County, Illinois",13626,1426
1500000US170311902001,170311902001,"Block Group 1, Census Tract 1902, Cook County, Illinois",13382,3749
1500000US170311902002,170311902002,"Block Group 2, Census Tract 1902, Cook County, Illinois",19957,4558
1500000US170311902003,170311902003,"Block Group 3, Census Tract 1902, Cook County, Illinois",16924,3859
1500000US170311902004,170311902004,"Block Group 4, Census Tract 1902, Cook County, Illinois",21193,5460
1500000US170311903001,170311903001,"Block Group 1, Census Tract 1903, Cook County, Illinois",23216,3927
1500000US170311903002,170311903002,"Block Group 2, Census Tract 1903, Cook County, Illinois",19342,4169
1500000US170311903003,170311903003,"Block Group 3, Census Tract 1903, Cook County, Illinois",21093,4896
1500000US170311903004,170311903004,"Block Group 4, Census Tract 1903, Cook County, Illinois",19864,3989
1500000US170311904011,170311904011,"Block Group 1, Census Tract 1904.01, Cook County, Illinois",20191,3138
1500000US170311904012,170311904012,"Block Group 2, Census Tract 1904.01, Cook County, Illinois",17835,3895
1500000US170311904021,170311904021,"Block Group 1, Census Tract 1904.02, Cook County, Illinois",22208,4627
1500000US170311904022,170311904022,"Block Group 2, Census Tract 1904.02, Cook County, Illinois",20284,3575
1500000US170311906011,170311906011,"Block Group 1, Census Tract 1906.01, Cook County, Illinois",22629,8486
1500000US170311906012,170311906012,"Block Group 2, Census Tract 1906.01, Cook County, Illinois",13374,4834
1500000US170311906013,170311906013,"Block Group 3, Census Tract 1906.01, Cook County, Illinois",14384,3634
1500000US170311906021,170311906021,"Block Group 1, Census Tract 1906.02, Cook County, Illinois",18671,3832
1500000US170311906022,170311906022,"Block Group 2, Census Tract 1906.02, Cook County, Illinois",16706,2695
1500000US170311906023,170311906023,"Block Group 3, Census Tract 1906.02, Cook County, Illinois",17601,3117
1500000US170311907011,170311907011,"Block Group 1, Census Tract 1907.01, Cook County, Illinois",16184,3559
1500000US170311907012,170311907012,"Block Group 2, Census Tract 1907.01, Cook County, Illinois",14426,2523
1500000US170311907021,170311907021,"Block Group 1, Census Tract 1907.02, Cook County, Illinois",18473,9218
1500000US170311907022,170311907022,"Block Group 2, Census Tract 1907.02, Cook County, Illinois",13078,2459
1500000US170311907023,170311907023,"Block Group 3, Census Tract 1907.02, Cook County, Illinois",13643,3321
1500000US170311908001,170311908001,"Block Group 1, Census Tract 1908, Cook County, Illinois",11408,4187
1500000US170311908002,170311908002,"Block Group 2, Census Tract 1908, Cook County, Illinois",20003,5464
1500000US170311908003,170311908003,"Block Group 3, Census Tract 1908, Cook County, Illinois",13688,2432
1500000US170311908004,170311908004,"Block Group 4, Census Tract 1908, Cook County, Illinois",16756,3246
1500000US170311908005,170311908005,"Block Group 5, Census Tract 1908, Cook County, Illinois",17188,4546
1500000US170311909001,170311909001,"Block Group 1, Census Tract 1909, Cook County, Illinois",18447,2507
1500000US170311910001,170311910001,"Block Group 1, Census Tract 1910, Cook County, Illinois",18090,3306
1500000US170311910002,170311910002,"Block Group 2, Census Tract 1910, Cook County, Illinois",12708,1845
1500000US170311911001,170311911001,"Block Group 1, Census Tract 1911, Cook County, Illinois",15375,3281
1500000US170311911002,170311911002,"Block Group 2, Census Tract 1911, Cook County, Illinois",11438,2465
1500000US170311911003,170311911003,"Block Group 3, Census Tract 1911, Cook County, Illinois",16226,5291
1500000US170311911004,170311911004,"Block Group 4, Census Tract 1911, Cook County, Illinois",15830,3295
1500000US170311911005,170311911005,"Block Group 5, Census Tract 1911, Cook County, Illinois",11993,2198
1500000US170311911006,170311911006,"Block Group 6, Census Tract 1911, Cook County, Illinois",15310,3501
1500000US170311912001,170311912001,"Block Group 1, Census Tract 1912, Cook County, Illinois",11095,1653
1500000US170311912002,170311912002,"Block Group 2, Census Tract 1912, Cook County, Illinois",12032,2638
1500000US170311913011,170311913011,"Block Group 1, Census Tract 1913.01, Cook County, Illinois",12729,3841
1500000US170311913012,170311913012,"Block Group 2, Census Tract 1913.01, Cook County, Illinois",12960,2804
1500000US170311913013,170311913013,"Block Group 3, Census Tract 1913.01, Cook County, Illinois",14105,4360
1500000US170311913021,170311913021,"Block Group 1, Census Tract 1913.02, Cook County, Illinois",14686,2790
1500000US170311913022,170311913022,"Block Group 2, Census Tract 1913.02, Cook County, Illinois",15499,3230
1500000US170312001001,170312001001,"Block Group 1, Census Tract 2001, Cook County, Illinois",19037,8200
1500000US170312001002,170312001002,"Block Group 2, Census Tract 2001, Cook County, Illinois",16786,2706
1500000US170312001003,170312001003,"Block Group 3, Census Tract 2001, Cook County, Illinois",18370,4068
1500000US170312002001,170312002001,"Block Group 1, Census Tract 2002, Cook County, Illinois",19962,4628
1500000US170312002002,170312002002,"Block Group 2, Census Tract 2002, Cook County, Illinois",11329,2137
1500000US170312002003,170312002003,"Block Group 3, Census Tract 2002, Cook County, Illinois",13506,2521
1500000US170312002004,170312002004,"Block Group 4, Census Tract 2002, Cook County, Illinois",17613,3681
1500000US170312003001,170312003001,"Block Group 1, Census Tract 2003, Cook County, Illinois",15766,3484
1500000US170312003002,170312003002,"Block Group 2, Census Tract 2003, Cook County, Illinois",13869,3333
1500000US170312004011,170312004011,"Block Group 1, Census Tract 2004.01, Cook County, Illinois",13668,5095
1500000US170312004012,170312004012,"Block Group 2, Census Tract 2004.01, Cook County, Illinois",13233,2561
1500000US170312004021,170312004021,"Block Group 1, Census Tract 2004.02, Cook County, Illinois",16035,4664
1500000US170312004022,170312004022,"Block Group 2, Census Tract 2004.02, Cook County, Illinois",18293,4558
1500000US170312004023,170312004023,"Block Group 3, Census Tract 2004.02, Cook County, Illinois",15888,4153
1500000US170312101001,170312101001,"Block Group 1, Census Tract 2101, Cook County, Illinois",28036,6977
1500000US170312101002,170312101002,"Block Group 2, Census Tract 2101, Cook County, Illinois",19021,5435
1500000US170312101003,170312101003,"Block Group 3, Census Tract 2101, Cook County, Illinois",30405,6500
1500000US170312104001,170312104001,"Block Group 1, Census Tract 2104, Cook County, Illinois",19711,3096
1500000US170312104002,170312104002,"Block Group 2, Census Tract 2104, Cook County, Illinois",15281,3325
1500000US170312105011,170312105011,"Block Group 1, Census Tract 2105.01, Cook County, Illinois",17503,5604
1500000US170312105012,170312105012,"Block Group 2, Census Tract 2105.01, Cook County, Illinois",17654,2779
1500000US170312105021,170312105021,"Block Group 1, Census Tract 2105.02, Cook County, Illinois",12238,3288
1500000US170312105022,170312105022,"Block Group 2, Census Tract 2105.02, Cook County, Illinois",11559,2145
1500000US170312105023,170312105023,"Block Group 3, Census Tract 2105.02, Cook County, Illinois",15921,3628
1500000US170312106011,170312106011,"Block Group 1, Census Tract 2106.01, Cook County, Illinois",29380,18534
1500000US170312106012,170312106012,"Block Group 2, Census Tract 2106.01, Cook County, Illinois",21345,9029
1500000US170312106013,170312106013,"Block Group 3, Census Tract 2106.01, Cook County, Illinois",19694,4478
1500000US170312106021,170312106021,"Block Group 1, Census Tract 2106.02, Cook County, Illinois",25616,4777
1500000US170312106022,170312106022,"Block Group 2, Census Tract 2106.02, Cook County, Illinois",21356,9036
1500000US170312106023,170312106023,"Block Group 3, Census Tract 2106.02, Cook County, Illinois",20864,4157
