GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US17031282800,17031282800,"Census Tract 2828, Cook County, Illinois",1517,179
1400000US17031283100,17031283100,"Census Tract 2831, Cook County, Illinois",2917,291
1400000US17031283200,17031283200,"Census Tract 2832, Cook County, Illinois",1602,191
1400000US17031283800,17031283800,"Census Tract 2838, Cook County, Illinois",3414,331
1400000US17031290900,17031290900,"Census Tract 2909, Cook County, Illinois",3769,579
1400000US17031291200,17031291200,"Census Tract 2912, Cook County, Illinois",2471,367
1400000US17031291600,17031291600,"Census Tract 2916, Cook County, Illinois",859,146
1400000US17031292200,17031292200,"Census Tract 2922, Cook County, Illinois",2989,407
1400000US17031292400,17031292400,"Census Tract 2924, Cook County, Illinois",2015,374
1400000US17031292500,17031292500,"Census Tract 2925, Cook County, Illinois",4168,515
1400000US17031300500,17031300500,"Census Tract 3005, Cook County, Illinois",3273,341
1400000US17031300600,17031300600,"Census Tract 3006, Cook County, Illinois",3420,358
1400000US17031300700,17031300700,"Census Tract 3007, Cook County, Illinois",4910,589
1400000US17031300800,17031300800,"Census Tract 3008, Cook County, Illinois",4249,740
1400000US17031300900,17031300900,"Census Tract 3009, Cook County, Illinois",4133,601
1400000US17031301100,17031301100,"Census Tract 3011, Cook County, Illinois",2967,413
1400000US17031301200,17031301200,"Census Tract 3012, Cook County, Illinois",3394,451
1400000US17031301600,17031301600,"Census Tract 3016, Cook County, Illinois",4722,557
1400000US17031301701,17031301701,"Census Tract 3017.01, Cook County, Illinois",3924,504
1400000US17031301702,17031301702,"Census Tract 3017.02, Cook County, Illinois",4266,442
1400000US17031301801,17031301801,"Census Tract 3018.01, Cook County, Illinois",4080,460
1400000US17031301802,17031301802,"Census Tract 3018.02, Cook County, Illinois",3163,375
1400000US17031301803,17031301803,"Census Tract 3018.03, Cook County, Illinois",5274,513
1400000US17031310200,17031310200,"Census Tract 3102, Cook County, Illinois",1521,171
1400000US17031310300,17031310300,"Census Tract 3103, Cook County, Illinois",1673,211
1400000US17031310400,17031310400,"Census Tract 3104, Cook County, Illinois",1332,174
1400000US17031310500,17031310500,"Census Tract 3105, Cook County, Illinois",1560,326
1400000US17031310600,17031310600,"Census Tract 3106, Cook County, Illinois",5135,822
1400000US17031310700,17031310700,"Census Tract 3107, Cook County, Illinois",1440,205
1400000US17031310800,17031310800,"Census Tract 3108, Cook County, Illinois",4509,527
1400000US17031310900,17031310900,"Census Tract 3109, Cook County, Illinois",5034,487
1400000US17031320100,17031320100,"Census Tract 3201, Cook County, Illinois",11104,1024
1400000US17031320400,17031320400,"Census Tract 3204, Cook County, Illinois",2995,356
1400000US17031320600,17031320600,"Census Tract 3206, Cook County, Illinois",4791,401
1400000US17031330100,17031330100,"Census Tract 3301, Cook County, Illinois",17935,1618
1400000US17031330200,17031330200,"Census Tract 3302, Cook County, Illinois",3730,279
1400000US17031340300,17031340300,"Census Tract 3403, Cook County, Illinois",1783,208
1400000US17031340400,17031340400,"Census Tract 3404, Cook County, Illinois",2005,228
1400000US17031340500,17031340500,"Census Tract 3405, Cook County, Illinois",1629,167
1400000US17031340600,17031340600,"Census Tract 3406, Cook County, Illinois",917,106
1400000US17031350100,17031350100,"Census Tract 3501, Cook County, Illinois",1941,197
1400000US17031350400,17031350400,"Census Tract 3504, Cook County, Illinois",1647,180
1400000US17031351000,17031351000,"Census Tract 3510, Cook County, Illinois",4109,585
1400000US17031351100,17031351100,"Census Tract 3511, Cook County, Illinois",1962,253
1400000US17031351400,17031351400,"Census Tract 3514, Cook County, Illinois",1651,213
1400000US17031351500,17031351500,"Census Tract 3515, Cook County, Illinois",447,103
1400000US17031360200,17031360200,"Census Tract 3602, Cook County, Illinois",1544,235
1400000US17031380100,17031380100,"Census Tract 3801, Cook County, Illinois",1927,292
1400000US17031380200,17031380200,"Census Tract 3802, Cook County, Illinois",1786,184
1400000US17031380500,17031380500,"Census Tract 3805, Cook County, Illinois",837,136
1400000US17031380700,17031380700,"Census Tract 3807, Cook County, Illinois",1186,234
1400000US17031381200,17031381200,"Census Tract 3812, Cook County, Illinois",2010,322
1400000US17031381400,17031381400,"Census Tract 3814, Cook County, Illinois",1755,322
1400000US17031381500,17031381500,"Census Tract 3815, Cook County, Illinois",252,83
1400000US17031381700,17031381700,"Census Tract 3817, Cook County, Illinois",0,11
1400000US17031381800,17031381800,"Census Tract 3818, Cook County, Illinois",1240,258
1400000US17031381900,17031381900,"Census Tract 3819, Cook County, Illinois",1339,213
1400000US17031390100,17031390100,"Census Tract 3901, Cook County, Illinois",1491,172
1400000US17031390200,17031390200,"Census Tract 3902, Cook County, Illinois",1621,224
1400000US17031390300,17031390300,"Census Tract 3903, Cook County, Illinois",2708,276
1400000US17031390400,17031390400,"Census Tract 3904, Cook County, Illinois",2693,352
1400000US17031390500,17031390500,"Census Tract 3905, Cook County, Illinois",1465,164
1400000US17031390600,17031390600,"Census Tract 3906, Cook County, Illinois",1859,175
1400000US17031390700,17031390700,"Census Tract 3907, Cook County, Illinois",5764,559
1400000US17031400300,17031400300,"Census Tract 4003, Cook County, Illinois",1318,199
1400000US17031400400,17031400400,"Census Tract 4004, Cook County, Illinois",1818,288
1400000US17031400500,17031400500,"Census Tract 4005, Cook County, Illinois",2394,346
1400000US17031400800,17031400800,"Census Tract 4008, Cook County, Illinois",3164,416
1400000US17031410100,17031410100,"Census Tract 4101, Cook County, Illinois",1796,159
1400000US17031410200,17031410200,"Census Tract 4102, Cook County, Illinois",1317,127
1400000US17031410500,17031410500,"Census Tract 4105, Cook County, Illinois",2609,319
1400000US17031410600,17031410600,"Census Tract 4106, Cook County, Illinois",2290,333
1400000US17031410700,17031410700,"Census Tract 4107, Cook County, Illinois",2096,225
1400000US17031410800,17031410800,"Census Tract 4108, Cook County, Illinois",3278,380
1400000US17031410900,17031410900,"Census Tract 4109, Cook County, Illinois",2980,293
1400000US17031411000,17031411000,"Census Tract 4110, Cook County, Illinois",3239,469
1400000US17031411100,17031411100,"Census Tract 4111, Cook County, Illinois",2266,237
1400000US17031411200,17031411200,"Census Tract 4112, Cook County, Illinois",1675,124
1400000US17031420100,17031420100,"Census Tract 4201, Cook County, Illinois",1329,178
1400000US17031420200,17031420200,"Census Tract 4202, Cook County, Illinois",1771,302
1400000US17031420300,17031420300,"Census Tract 4203, Cook County, Illinois",2505,234
1400000US17031420400,17031420400,"Census Tract 4204, Cook County, Illinois",1307,215
1400000US17031420500,17031420500,"Census Tract 4205, Cook County, Illinois",1963,446
1400000US17031420600,17031420600,"Census Tract 4206, Cook County, Illinois",2129,352
1400000US17031420700,17031420700,"Census Tract 4207, Cook County, Illinois",3505,518
1400000US17031420800,17031420800,"Census Tract 4208, Cook County, Illinois",2293,399
1400000US17031421200,17031421200,"Census Tract 4212, Cook County, Illinois",1738,367
1400000US17031430101,17031430101,"Census Tract 4301.01, Cook County, Illinois",4055,712
1400000US17031430102,17031430102,"Census Tract 4301.02, Cook County, Illinois",3064,522
1400000US17031430200,17031430200,"Census Tract 4302, Cook County, Illinois",4940,734
1400000US17031430300,17031430300,"Census Tract 4303, Cook County, Illinois",2141,292
1400000US17031430400,17031430400,"Census Tract 4304, Cook County, Illinois",3440,784
1400000US17031430500,17031430500,"Census Tract 4305, Cook County, Illinois",3456,474
1400000US17031430600,17031430600,"Census Tract 4306, Cook County, Illinois",1619,251
1400000US17031430700,17031430700,"Census Tract 4307, Cook County, Illinois",2548,320
1400000US17031430800,17031430800,"Census Tract 4308, Cook County, Illinois",1676,334
1400000US17031430900,17031430900,"Census Tract 4309, Cook County, Illinois",1411,175
1400000US17031431200,17031431200,"Census Tract 4312, Cook County, Illinois",3296,302
1400000US17031431301,17031431301,"Census Tract 4313.01, Cook County, Illinois",3037,518
1400000US17031431302,17031431302,"Census Tract 4313.02, Cook County, Illinois",3951,560
1400000US17031431400,17031431400,"Census Tract 4314, Cook County, Illinois",6146,617
1400000US17031440101,17031440101,"Census Tract 4401.01, Cook County, Illinois",3952,559
1400000US17031440102,17031440102,"Census Tract 4401.02, Cook County, Illinois",3019,348
1400000US17031440201,17031440201,"Census Tract 4402.01, Cook County, Illinois",5278,823
1400000US17031440202,17031440202,"Census Tract 4402.02, Cook County, Illinois",3712,377
1400000US17031440300,17031440300,"Census Tract 4403, Cook County, Illinois",4584,541
1400000US17031440600,17031440600,"Census Tract 4406, Cook County, Illinois",1987,233
1400000US17031440700,17031440700,"Census Tract 4407, Cook County, Illinois",1650,189
1400000US17031440800,17031440800,"Census Tract 4408, Cook County, Illinois",1619,239
1400000US17031440900,17031440900,"Census Tract 4409, Cook County, Illinois",2456,341
1400000US17031450300,17031450300,"Census Tract 4503, Cook County, Illinois",3825,416
1400000US17031460100,17031460100,"Census Tract 4601, Cook County, Illinois",3751,605
1400000US17031460200,17031460200,"Census Tract 4602, Cook County, Illinois",2523,390
1400000US17031460301,17031460301,"Census Tract 4603.01, Cook County, Illinois",2595,407
1400000US17031460302,17031460302,"Census Tract 4603.02, Cook County, Illinois",3619,390
1400000US17031460400,17031460400,"Census Tract 4604, Cook County, Illinois",3072,513
1400000US17031460500,17031460500,"Census Tract 4605, Cook County, Illinois",4768,598
1400000US17031460600,17031460600,"Census Tract 4606, Cook County, Illinois",948,176
1400000US17031460700,17031460700,"Census Tract 4607, Cook County, Illinois",2572,457
1400000US17031461000,17031461000,"Census Tract 4610, Cook County, Illinois",1814,244
1400000US17031470100,17031470100,"Census Tract 4701, Cook County, Illinois",2601,490
1400000US17031480100,17031480100,"Census Tract 4801, Cook County, Illinois",2095,199
1400000US17031480200,17031480200,"Census Tract 4802, Cook County, Illinois",1208,164
1400000US17031480300,17031480300,"Census Tract 4803, Cook County, Illinois",1202,187
1400000US17031480400,17031480400,"Census Tract 4804, Cook County, Illinois",6301,614
1400000US17031480500,17031480500,"Census Tract 4805, Cook County, Illinois",2926,323
1400000US17031490300,17031490300,"Census Tract 4903, Cook County, Illinois",2233,231
1400000US17031490400,17031490400,"Census Tract 4904, Cook County, Illinois",929,190
1400000US17031490500,17031490500,"Census Tract 4905, Cook County, Illinois",2266,228
1400000US17031490600,17031490600,"Census Tract 4906, Cook County, Illinois",1433,216
1400000US17031490700,17031490700,"Census Tract 4907, Cook County, Illinois",2694,281
1400000US17031490800,17031490800,"Census Tract 4908, Cook County, Illinois",3883,410
1400000US17031490901,17031490901,"Census Tract 4909.01, Cook County, Illinois",4423,770
1400000US17031490902,17031490902,"Census Tract 4909.02, Cook County, Illinois",5146,664
1400000US17031491000,17031491000,"Census Tract 4910, Cook County, Illinois",4785,664
1400000US17031491100,17031491100,"Census Tract 4911, Cook County, Illinois",4667,461
1400000US17031491200,17031491200,"Census Tract 4912, Cook County, Illinois",2293,229
1400000US17031491300,17031491300,"Census Tract 4913, Cook County, Illinois",2228,377
1400000US17031491400,17031491400,"Census Tract 4914, Cook County, Illinois",2462,425
1400000US17031500100,17031500100,"Census Tract 5001, Cook County, Illinois",3084,444
1400000US17031500200,17031500200,"Census Tract 5002, Cook County, Illinois",1995,272
1400000US17031500300,17031500300,"Census Tract 5003, Cook County, Illinois",1422,230
1400000US17031510100,17031510100,"Census Tract 5101, Cook County, Illinois",3165,525
1400000US17031510200,17031510200,"Census Tract 5102, Cook County, Illinois",2627,287
1400000US17031510300,17031510300,"Census Tract 5103, Cook County, Illinois",5988,756
1400000US17031520100,17031520100,"Census Tract 5201, Cook County, Illinois",2151,368
1400000US17031520200,17031520200,"Census Tract 5202, Cook County, Illinois",4120,791
1400000US17031520300,17031520300,"Census Tract 5203, Cook County, Illinois",5933,499
1400000US17031520400,17031520400,"Census Tract 5204, Cook County, Illinois",4223,437
1400000US17031520500,17031520500,"Census Tract 5205, Cook County, Illinois",4565,404
1400000US17031520600,17031520600,"Census Tract 5206, Cook County, Illinois",2825,254
1400000US17031530100,17031530100,"Census Tract 5301, Cook County, Illinois",2181,340
1400000US17031530200,17031530200,"Census Tract 5302, Cook County, Illinois",4675,710
1400000US17031530300,17031530300,"Census Tract 5303, Cook County, Illinois",4638,459
1400000US17031530400,17031530400,"Census Tract 5304, Cook County, Illinois",1980,254
1400000US17031530501,17031530501,"Census Tract 5305.01, Cook County, Illinois",4695,739
1400000US17031530502,17031530502,"Census Tract 5305.02, Cook County, Illinois",1467,173
1400000US17031530503,17031530503,"Census Tract 5305.03, Cook County, Illinois",5469,668
1400000US17031530600,17031530600,"Census Tract 5306, Cook County, Illinois",2868,443
1400000US17031540101,17031540101,"Census Tract 5401.01, Cook County, Illinois",3779,493
1400000US17031540102,17031540102,"Census Tract 5401.02, Cook County, Illinois",3311,396
1400000US17031550100,17031550100,"Census Tract 5501, Cook County, Illinois",6180,884
1400000US17031550200,17031550200,"Census Tract 5502, Cook County, Illinois",2772,217
1400000US17031560100,17031560100,"Census Tract 5601, Cook County, Illinois",1486,197
1400000US17031560200,17031560200,"Census Tract 5602, Cook County, Illinois",1541,152
1400000US17031560300,17031560300,"Census Tract 5603, Cook County, Illinois",3430,323
1400000US17031560400,17031560400,"Census Tract 5604, Cook County, Illinois",1504,232
1400000US17031560700,17031560700,"Census Tract 5607, Cook County, Illinois",3517,423
1400000US17031560800,17031560800,"Census Tract 5608, Cook County, Illinois",6064,497
1400000US17031560900,17031560900,"Census Tract 5609, Cook County, Illinois",5341,384
1400000US17031561000,17031561000,"Census Tract 5610, Cook County, Illinois",5272,349
1400000US17031561100,17031561100,"Census Tract 5611, Cook County, Illinois",5663,320
1400000US17031570100,17031570100,"Census Tract 5701, Cook County, Illinois",1237,214
1400000US17031570200,17031570200,"Census Tract 5702, Cook County, Illinois",1845,262
1400000US17031570300,17031570300,"Census Tract 5703, Cook County, Illinois",5966,606
1400000US17031570400,17031570400,"Census Tract 5704, Cook County, Illinois",1827,339
1400000US17031570500,17031570500,"Census Tract 5705, Cook County, Illinois",2418,274
1400000US17031580100,17031580100,"Census Tract 5801, Cook County, Illinois",3043,251
1400000US17031580200,17031580200,"Census Tract 5802, Cook County, Illinois",3020,517
1400000US17031580300,17031580300,"Census Tract 5803, Cook County, Illinois",2381,303
1400000US17031580400,17031580400,"Census Tract 5804, Cook County, Illinois",3924,417
1400000US17031580501,17031580501,"Census Tract 5805.01, Cook County, Illinois",5527,552
1400000US17031580502,17031580502,"Census Tract 5805.02, Cook County, Illinois",5324,614
1400000US17031580600,17031580600,"Census Tract 5806, Cook County, Illinois",5593,698
1400000US17031580700,17031580700,"Census Tract 5807, Cook County, Illinois",6098,585
1400000US17031580800,17031580800,"Census Tract 5808, Cook County, Illinois",1846,295
1400000US17031590500,17031590500,"Census Tract 5905, Cook County, Illinois",1772,178
1400000US17031590600,17031590600,"Census Tract 5906, Cook County, Illinois",3868,434
1400000US17031590700,17031590700,"Census Tract 5907, Cook County, Illinois",3344,348
1400000US17031600400,17031600400,"Census Tract 6004, Cook County, Illinois",5078,447
1400000US17031600600,17031600600,"Census Tract 6006, Cook County, Illinois",2947,329
1400000US17031600700,17031600700,"Census Tract 6007, Cook County, Illinois",2354,286
1400000US17031600900,17031600900,"Census Tract 6009, Cook County, Illinois",3734,525
1400000US17031610300,17031610300,"Census Tract 6103, Cook County, Illinois",5876,649
1400000US17031610400,17031610400,"Census Tract 6104, Cook County, Illinois",2040,289
1400000US17031610800,17031610800,"Census Tract 6108, Cook County, Illinois",1618,242
1400000US17031611000,17031611000,"Census Tract 6110, Cook County, Illinois",931,184
1400000US17031611100,17031611100,"Census Tract 6111, Cook County, Illinois",2324,364
1400000US17031611200,17031611200,"Census Tract 6112, Cook County, Illinois",2440,325
1400000US17031611300,17031611300,"Census Tract 6113, Cook County, Illinois",2695,398
1400000US17031611400,17031611400,"Census Tract 6114, Cook County, Illinois",3405,478
1400000US17031611500,17031611500,"Census Tract 6115, Cook County, Illinois",3046,500
1400000US17031611600,17031611600,"Census Tract 6116, Cook County, Illinois",1604,560
1400000US17031611700,17031611700,"Census Tract 6117, Cook County, Illinois",1267,291
1400000US17031611800,17031611800,"Census Tract 6118, Cook County, Illinois",2531,463
1400000US17031611900,17031611900,"Census Tract 6119, Cook County, Illinois",1980,295
1400000US17031612000,17031612000,"Census Tract 6120, Cook County, Illinois",1528,319
1400000US17031612100,17031612100,"Census Tract 6121, Cook County, Illinois",1093,171
1400000US17031620100,17031620100,"Census Tract 6201, Cook County, Illinois",4604,438
1400000US17031620200,17031620200,"Census Tract 6202, Cook County, Illinois",2415,236
1400000US17031620300,17031620300,"Census Tract 6203, Cook County, Illinois",7371,584
1400000US17031620400,17031620400,"Census Tract 6204, Cook County, Illinois",4802,503
1400000US17031630100,17031630100,"Census Tract 6301, Cook County, Illinois",1045,178
1400000US17031630200,17031630200,"Census Tract 6302, Cook County, Illinois",2103,218
1400000US17031630300,17031630300,"Census Tract 6303, Cook County, Illinois",5754,593
1400000US17031630400,17031630400,"Census Tract 6304, Cook County, Illinois",7261,736
1400000US17031630500,17031630500,"Census Tract 6305, Cook County, Illinois",6405,648
1400000US17031630800,17031630800,"Census Tract 6308, Cook County, Illinois",7702,638
1400000US17031630900,17031630900,"Census Tract 6309, Cook County, Illinois",5347,534
1400000US17031640100,17031640100,"Census Tract 6401, Cook County, Illinois",1342,188
1400000US17031640300,17031640300,"Census Tract 6403, Cook County, Illinois",7018,471
1400000US17031640400,17031640400,"Census Tract 6404, Cook County, Illinois",3819,251
1400000US17031640500,17031640500,"Census Tract 6405, Cook County, Illinois",3389,324
1400000US17031640600,17031640600,"Census Tract 6406, Cook County, Illinois",4352,484
1400000US17031640700,17031640700,"Census Tract 6407, Cook County, Illinois",3221,214
1400000US17031640800,17031640800,"Census Tract 6408, Cook County, Illinois",1821,262
1400000US17031650100,17031650100,"Census Tract 6501, Cook County, Illinois",4515,589
1400000US17031650200,17031650200,"Census Tract 6502, Cook County, Illinois",7653,731
1400000US17031650301,17031650301,"Census Tract 6503.01, Cook County, Illinois",5798,454
1400000US17031650302,17031650302,"Census Tract 6503.02, Cook County, Illinois",4112,354
1400000US17031650400,17031650400,"Census Tract 6504, Cook County, Illinois",6575,617
1400000US17031650500,17031650500,"Census Tract 6505, Cook County, Illinois",4096,448
1400000US17031660301,17031660301,"Census Tract 6603.01, Cook County, Illinois",1988,276
1400000US17031660302,17031660302,"Census Tract 6603.02, Cook County, Illinois",5616,637
1400000US17031660400,17031660400,"Census Tract 6604, Cook County, Illinois",6330,587
1400000US17031660500,17031660500,"Census Tract 6605, Cook County, Illinois",5346,630
1400000US17031660600,17031660600,"Census Tract 6606, Cook County, Illinois",6046,541
1400000US17031660700,17031660700,"Census Tract 6607, Cook County, Illinois",2398,252
1400000US17031660800,17031660800,"Census Tract 6608, Cook County, Illinois",5740,741
1400000US17031660900,17031660900,"Census Tract 6609, Cook County, Illinois",4393,561
1400000US17031661000,17031661000,"Census Tract 6610, Cook County, Illinois",5501,572
1400000US17031661100,17031661100,"Census Tract 6611, Cook County, Illinois",6285,541
1400000US17031670100,17031670100,"Census Tract 6701, Cook County, Illinois",1325,290
1400000US17031670200,17031670200,"Census Tract 6702, Cook County, Illinois",873,244
1400000US17031670300,17031670300,"Census Tract 6703, Cook County, Illinois",1201,308
1400000US17031670400,17031670400,"Census Tract 6704, Cook County, Illinois",1594,257
1400000US17031670500,17031670500,"Census Tract 6705, Cook County, Illinois",1072,178
1400000US17031670600,17031670600,"Census Tract 6706, Cook County, Illinois",1460,283
1400000US17031670700,17031670700,"Census Tract 6707, Cook County, Illinois",1365,258
1400000US17031670800,17031670800,"Census Tract 6708, Cook County, Illinois",1762,293
1400000US17031670900,17031670900,"Census Tract 6709, Cook County, Illinois",1506,328
1400000US17031671100,17031671100,"Census Tract 6711, Cook County, Illinois",1449,289
1400000US17031671200,17031671200,"Census Tract 6712, Cook County, Illinois",1064,215
1400000US17031671300,17031671300,"Census Tract 6713, Cook County, Illinois",1999,351
1400000US17031671400,17031671400,"Census Tract 6714, Cook County, Illinois",1815,205
1400000US17031671500,17031671500,"Census Tract 6715, Cook County, Illinois",3012,386
1400000US17031671600,17031671600,"Census Tract 6716, Cook County, Illinois",2030,338
1400000US17031671800,17031671800,"Census Tract 6718, Cook County, Illinois",1260,267
1400000US17031671900,17031671900,"Census Tract 6719, Cook County, Illinois",1195,198
1400000US17031672000,17031672000,"Census Tract 6720, Cook County, Illinois",3848,655
1400000US17031680500,17031680500,"Census Tract 6805, Cook County, Illinois",1274,172
1400000US17031680600,17031680600,"Census Tract 6806, Cook County, Illinois",1444,285
1400000US17031680900,17031680900,"Census Tract 6809, Cook County, Illinois",3189,431
1400000US17031681000,17031681000,"Census Tract 6810, Cook County, Illinois",3079,557
1400000US17031681100,17031681100,"Census Tract 6811, Cook County, Illinois",3434,526
1400000US17031681200,17031681200,"Census Tract 6812, Cook County, Illinois",2437,361
1400000US17031681300,17031681300,"Census Tract 6813, Cook County, Illinois",2255,281
1400000US17031681400,17031681400,"Census Tract 6814, Cook County, Illinois",2624,430
1400000US17031690300,17031690300,"Census Tract 6903, Cook County, Illinois",2437,370
1400000US17031690400,17031690400,"Census Tract 6904, Cook County, Illinois",3654,478
1400000US17031690500,17031690500,"Census Tract 6905, Cook County, Illinois",778,209
1400000US17031690900,17031690900,"Census Tract 6909, Cook County, Illinois",4431,657
1400000US17031691000,17031691000,"Census Tract 6910, Cook County, Illinois",2599,362
1400000US17031691100,17031691100,"Census Tract 6911, Cook County, Illinois",3261,479
1400000US17031691200,17031691200,"Census Tract 6912, Cook County, Illinois",3104,517
1400000US17031691300,17031691300,"Census Tract 6913, Cook County, Illinois",2658,341
1400000US17031691400,17031691400,"Census Tract 6914, Cook County, Illinois",2720,370
1400000US17031691500,17031691500,"Census Tract 6915, Cook County, Illinois",1819,244
1400000US17031700100,17031700100,"Census Tract 7001, Cook County, Illinois",3244,449
1400000US17031700200,17031700200,"Census Tract 7002, Cook County, Illinois",6785,564
1400000US17031700301,17031700301,"Census Tract 7003.01, Cook County, Illinois",6151,432
1400000US17031700302,17031700302,"Census Tract 7003.02, Cook County, Illinois",5314,381
1400000US17031700401,17031700401,"Census Tract 7004.01, Cook County, Illinois",6153,459
1400000US17031700402,17031700402,"Census Tract 7004.02, Cook County, Illinois",4192,426
1400000US17031700501,17031700501,"Census Tract 7005.01, Cook County, Illinois",7751,731
1400000US17031700502,17031700502,"Census Tract 7005.02, Cook County, Illinois",3162,448
1400000US17031710100,17031710100,"Census Tract 7101, Cook County, Illinois",1290,259
1400000US17031710200,17031710200,"Census Tract 7102, Cook County, Illinois",5397,589
1400000US17031710300,17031710300,"Census Tract 7103, Cook County, Illinois",1301,171
1400000US17031710400,17031710400,"Census Tract 7104, Cook County, Illinois",4912,607
1400000US17031710500,17031710500,"Census Tract 7105, Cook County, Illinois",3935,440
1400000US17031710600,17031710600,"Census Tract 7106, Cook County, Illinois",1884,253
1400000US17031710700,17031710700,"Census Tract 7107, Cook County, Illinois",2651,345
1400000US17031710800,17031710800,"Census Tract 7108, Cook County, Illinois",4767,639
1400000US17031710900,17031710900,"Census Tract 7109, Cook County, Illinois",2380,251
1400000US17031711000,17031711000,"Census Tract 7110, Cook County, Illinois",3153,354
1400000US17031711100,17031711100,"Census Tract 7111, Cook County, Illinois",2658,328
1400000US17031711200,17031711200,"Census Tract 7112, Cook County, Illinois",5021,340
1400000US17031711300,17031711300,"Census Tract 7113, Cook County, Illinois",1765,271
1400000US17031711400,17031711400,"Census Tract 7114, Cook County, Illinois",2346,235
1400000US17031711500,17031711500,"Census Tract 7115, Cook County, Illinois",2382,290
1400000US17031720100,17031720100,"Census Tract 7201, Cook County, Illinois",3366,242
1400000US17031720200,17031720200,"Census Tract 7202, Cook County, Illinois",4312,431
1400000US17031720300,17031720300,"Census Tract 7203, Cook County, Illinois",4024,311
1400000US17031720400,17031720400,"Census Tract 7204, Cook County, Illinois",1934,107
1400000US17031720500,17031720500,"Census Tract 7205, Cook County, Illinois",2209,104
1400000US17031720600,17031720600,"Census Tract 7206, Cook County, Illinois",1716,136
1400000US17031720700,17031720700,"Census Tract 7207, Cook County, Illinois",3254,333
1400000US17031730100,17031730100,"Census Tract 7301, Cook County, Illinois",2504,246
1400000US17031730201,17031730201,"Census Tract 7302.01, Cook County, Illinois",6305,585
1400000US17031730202,17031730202,"Census Tract 7302.02, Cook County, Illinois",3342,354
1400000US17031730300,17031730300,"Census Tract 7303, Cook County, Illinois",1172,148
1400000US17031730400,17031730400,"Census Tract 7304, Cook County, Illinois",4019,354
1400000US17031730500,17031730500,"Census Tract 7305, Cook County, Illinois",4153,443
1400000US17031730600,17031730600,"Census Tract 7306, Cook County, Illinois",3276,439
1400000US17031730700,17031730700,"Census Tract 7307, Cook County, Illinois",2345,290
1400000US17031740100,17031740100,"Census Tract 7401, Cook County, Illinois",2945,218
1400000US17031740200,17031740200,"Census Tract 7402, Cook County, Illinois",6466,526
1400000US17031740300,17031740300,"Census Tract 7403, Cook County, Illinois",4515,329
1400000US17031740400,17031740400,"Census Tract 7404, Cook County, Illinois",4857,248
1400000US17031750100,17031750100,"Census Tract 7501, Cook County, Illinois",4396,384
1400000US17031750200,17031750200,"Census Tract 7502, Cook County, Illinois",3050,284
1400000US17031750300,17031750300,"Census Tract 7503, Cook County, Illinois",2549,175
1400000US17031750400,17031750400,"Census Tract 7504, Cook County, Illinois",3150,226
1400000US17031750500,17031750500,"Census Tract 7505, Cook County, Illinois",6168,585
1400000US17031750600,17031750600,"Census Tract 7506, Cook County, Illinois",3595,555
1400000US17031760801,17031760801,"Census Tract 7608.01, Cook County, Illinois",4477,851
1400000US17031760802,17031760802,"Census Tract 7608.02, Cook County, Illinois",2374,265
1400000US17031760803,17031760803,"Census Tract 7608.03, Cook County, Illinois",6632,519
1400000US17031770201,17031770201,"Census Tract 7702.01, Cook County, Illinois",5564,333
1400000US17031770202,17031770202,"Census Tract 7702.02, Cook County, Illinois",4982,359
1400000US17031770300,17031770300,"Census Tract 7703, Cook County, Illinois",7321,423
1400000US17031770400,17031770400,"Census Tract 7704, Cook County, Illinois",4895,256
1400000US17031770500,17031770500,"Census Tract 7705, Cook County, Illinois",4122,421
1400000US17031770601,17031770601,"Census Tract 7706.01, Cook County, Illinois",3095,341
1400000US17031770602,17031770602,"Census Tract 7706.02, Cook County, Illinois",4971,417
1400000US17031770700,17031770700,"Census Tract 7707, Cook County, Illinois",2566,195
1400000US17031770800,17031770800,"Census Tract 7708, Cook County, Illinois",5707,326
1400000US17031770901,17031770901,"Census Tract 7709.01, Cook County, Illinois",5357,339
1400000US17031770902,17031770902,"Census Tract 7709.02, Cook County, Illinois",3561,372
1400000US17031800100,17031800100,"Census Tract 8001, Cook County, Illinois",2577,156
1400000US17031800200,17031800200,"Census Tract 8002, Cook County, Illinois",6304,149
1400000US17031800300,17031800300,"Census Tract 8003, Cook County, Illinois",3339,205
1400000US17031800400,17031800400,"Census Tract 8004, Cook County, Illinois",3720,220
1400000US17031800500,17031800500,"Census Tract 8005, Cook County, Illinois",5301,257
1400000US17031800600,17031800600,"Census Tract 8006, Cook County, Illinois",2603,154
1400000US17031800700,17031800700,"Census Tract 8007, Cook County, Illinois",5049,204
1400000US17031800800,17031800800,"Census Tract 8008, Cook County, Illinois",2141,203
1400000US17031800900,17031800900,"Census Tract 8009, Cook County, Illinois",4633,292
1400000US17031801000,17031801000,"Census Tract 8010, Cook County, Illinois",4754,222
1400000US17031801100,17031801100,"Census Tract 8011, Cook County, Illinois",4700,210
1400000US17031801200,17031801200,"Census Tract 8012, Cook County, Illinois",3400,165
1400000US17031801300,17031801300,"Census Tract 8013, Cook County, Illinois",4628,273
1400000US17031801400,17031801400,"Census Tract 8014, Cook County, Illinois",3048,45
1400000US17031801500,17031801500,"Census Tract 8015, Cook County, Illinois",6476,478
